Name,Title,Type,Revision,Class,Lifecycle State,Scanned In,Checked Out?,Modified Date,Owner Name
"PRC073505,A,3,Knife Height to Insulator Stack and uncut tissue",Knife Height to Insulator Stack and uncut tissue,None,A,Engineering Study,Released, ,NO,02/02/2016 15:30:37:932,Release
"PRC073980,A,3,Brick Weld Requirements Rationale",Brick Weld Requirements Rationale,None,A,Engineering Study,Released, ,NO,02/02/2016 11:51:40:762,Release
"PRC072839,A,4,Brick 8 & 9 mm Burst Pressure Lab",Brick 8 & 9 mm Burst Pressure Lab,None,A,Engineering Study,Released, ,NO,02/01/2016 16:37:40:943,Release
"PRC072840,A,5,Brick Distal Tip Sealing Benchtop Lab",Brick Distal Tip Sealing Benchtop Lab,None,A,Engineering Study,Released, ,NO,02/01/2016 16:08:19:965,Release
"PRC072838,A,4,Project Brick Burst Reliability Completion Report",Project Brick Burst Reliability Completion Report,None,A,Completion Report,Released, ,NO,02/01/2016 15:29:48:905,Release
"PRC072827,A,1,Project Brick 510k Device Build Report",Project Brick 510k Device Build Report,None,A,Completion Report,Released, ,NO,01/28/2016 16:12:23:367,Release
"PRC069487,A,3,ENSEAL G3 - L12 Screening DOE",ENSEAL G3 - L12 Screening DOE,None,A,Engineering Study,Released, ,NO,01/28/2016 15:42:20:966,Release
"PSP004569,C,2,Physical Archive Management Form",Physical Archive Management Form,Study Data,C,Study Document,Released, ,NO,01/25/2016 07:09:15:926,Release
"PRC072024,A,5,Brick EB1 - Mechanical Tests",Brick EB1 - Mechanical Tests,None,A,Engineering Study,Released, ,NO,01/21/2016 15:53:30:122,Release
"PSP004815,A,2,Physical Archive Management Form",Physical Archive Management Form,Study Data,A,Study Document,Released, ,NO,01/21/2016 09:15:32:701,Release
"PSP004347,C,1,Brick Service Study Memo - Feb 2015 to Present",Brick Service Study Memo - Feb 2015 to Present,Evaluation,C,Study Document,Released, ,NO,01/12/2016 10:06:35:817,Release
"PSP004657,A,2,Final Report: Project Brick - ENSEAL X1 Large Jaw (NSLX120L): Design Verification Acute Study in the Goat",Final Report: Project Brick - ENSEAL X1 Large Jaw (NSLX120L): Design Verification Acute Study in the Goat,Study Report,A,Study Document,Released, ,NO,01/12/2016 10:06:08:452,Release
"PRC073156,A,5,Knife Trigger Abuse Load",Knife Trigger Abuse Load,None,A,Engineering Study,Released, ,NO,01/11/2016 16:09:52:429,Release
"PRC073504,A,4,Project Brick- Impact Force to Latch, Energy FTF Machine","Project Brick- Impact Force to Latch, Energy FTF Machine",None,A,Engineering Study,Released, ,NO,01/11/2016 16:04:53:913,Release
"PSP004654,B,1,Protocol: Project Brick - ENSEAL X1 Large Jaw (NSLX120L): Design Verification Acute Study in the Goat",Protocol: Project Brick - ENSEAL X1 Large Jaw (NSLX120L): Design Verification Acute Study in the Goat,Protocol,B,Study Document,Released, ,NO,01/08/2016 15:20:12:310,Release
"PSP004658,B,1,Protocol: Project Brick ENSEAL X1 Large Jaw (NSLX120L): Design Verification Acute Study in the Pig",Protocol: Project Brick ENSEAL X1 Large Jaw (NSLX120L): Design Verification Acute Study in the Pig,Protocol,B,Study Document,Released, ,NO,01/08/2016 14:53:36:624,Release
"PSP004784,A,1,Pathology Processing Documents",Pathology Processing Documents,Study Data,A,Study Document,Released, ,NO,01/08/2016 07:58:03:358,Release
"PSP004684,B,1,Protocol: Project Brick - ENSEAL X1 Large Jaw (NSLX120L): Design Verification Chronic (30 day) Survival St",Protocol: Project Brick - ENSEAL X1 Large Jaw (NSLX120L): Design Verification Chronic (30 day) Survival Study in the Pig,Protocol,B,Study Document,Released, ,NO,01/08/2016 07:54:51:005,Release
"PRC072997,A,2,Super Brick 2A SOA Testing while Varying rise time and on time for VIP switching",Super Brick 2A SOA Testing while Varying rise time and on time for VIP switching,None,A,Engineering Study,Released, ,NO,01/04/2016 15:42:37:368,Release
"PRC073493,A,2,Brick EB1 Overmolded Electrode and Jaw Subassembly Bond Strength Testing",Brick EB1 Overmolded Electrode and Jaw Subassembly Bond Strength Testing,None,A,Engineering Study,Released, ,NO,01/04/2016 15:04:19:725,Release
"PRC071721,A,5,Brick Biocompatibility Build",Brick Biocompatibility Build,None,A,Engineering Study,Released, ,NO,12/17/2015 15:29:25:385,Release
"PRC072619,A,1,Atlas Testing",Atlas Testing,None,A,Engineering Study,Released, ,NO,12/17/2015 15:23:08:947,Release
"PRC073813,A,2,Brick MIM Jaw Proof Load Requirement Rationale",Brick MIM Jaw Proof Load Requirement Rationale,None,A,Engineering Study,Released, ,NO,12/14/2015 16:35:33:111,Release
"PRC072967,A,6,Hand Calcs- Torsion Spring and Parylene Thickness",Hand Calcs- Torsion Spring and Parylene Thickness,None,A,Engineering Study,Released, ,NO,12/04/2015 14:40:50:488,Release
"PRC073258,A,2,Distal Contact FEA",Distal Contact FEA,None,A,Engineering Study,Released, ,NO,12/04/2015 14:37:33:560,Release
"PRC072918,A,2,Brick - Heat Shrink Thickness Calculation",Brick - Heat Shrink Thickness Calculation,None,A,Engineering Study,Released, ,NO,12/04/2015 14:35:42:930,Release
"PRC073308,A,4,Closure Lever Knife Trigger Return Post FEA",Closure Lever Knife Trigger Return Post FEA,None,A,Engineering Study,Released, ,NO,12/04/2015 14:22:41:511,Release
"PRC073126,A,3,Brick Stability FEA, Shroud Long Term Strains","Brick Stability FEA, Shroud Long Term Strains",None,A,Engineering Study,Released, ,NO,12/01/2015 15:16:05:251,Release
"PRC072030,A,5,Brick EB1 - Burst Reliability Lab",Brick EB1 - Burst Reliability Lab,None,A,Engineering Study,Released, ,NO,11/30/2015 15:06:52:295,Release
"PRC071482,A,3,Knife Binding Under Bending Load",Knife Binding Under Bending Load,None,A,Engineering Study,Released, ,NO,11/24/2015 09:32:34:812,Release
"PRC073583,A,1,Brick - Hand Calculation - Latch Spring",Brick - Hand Calculation - Latch Spring,None,A,Engineering Study,Released, ,NO,11/23/2015 14:28:27:443,Release
"PRC071617,A,9,Project Brick Engineering Build 1 (EB1)",Project Brick Engineering Build 1 (EB1),None,A,Engineering Study,Released, ,NO,11/23/2015 14:00:33:851,Release
"PRC071206,A,3,Brick- Force to Advance Knife with Tissue",Brick- Force to Advance Knife with Tissue,None,A,Engineering Study,Released, ,NO,11/17/2015 15:40:03:604,Release
"DOC021762,A,1,Brick - Hand Calc - Latch Spring",Brick - Hand Calc - Latch Spring,None,A,EPI Generic Document,Rejected, ,NO,11/17/2015 14:56:28:234,WIP
"PRC072736,A,2,Brick Tip Force Device Level MSA",Brick Tip Force Device Level MSA,None,A,Engineering Study,Released, ,NO,11/11/2015 14:50:17:533,Release
"PRC071295,A,3,Device Shaft Fixture MSA",Device Shaft Fixture MSA,None,A,Engineering Study,Released, ,NO,11/03/2015 11:04:48:003,Release
"PRC072837,A,2,Project Brick Burst Reliability Protocol",Project Brick Burst Reliability Protocol,Protocol - Other,A,Protocol,Released, ,NO,10/23/2015 11:25:19:371,Release
"PRC071523,A,4,Brick Cobble 2 Low Gap and Low Compression DOE",Brick Cobble 2 Low Gap and Low Compression DOE,None,A,Engineering Study,Released, ,NO,10/22/2015 14:39:52:403,Release
"DOC021723,A,1,Brick - C&K Switch Datasheet",Brick - C&K Switch Datasheet,None,A,EPI Generic Document,Released, ,NO,10/05/2015 16:30:03:280,Release
"PRC068551,A,3,Brick Force To Latch MSA",Brick Force To Latch MSA,None,A,Engineering Study,Released, ,NO,10/01/2015 13:23:05:091,Release
"PRC072826,A,2,Project Brick 510k Device Build Protocol",Project Brick 510k Device Build Protocol,Protocol - Other,A,Protocol,Released, ,NO,10/01/2015 11:41:31:416,Release
"PRC072513,A,3,Cable Compensation for Project Brick",Cable Compensation for Project Brick,None,A,Engineering Study,Released, ,NO,09/28/2015 10:24:34:894,Release
"PRC069501,A,4,Force to Fire Blade",Force to Fire Blade,None,A,Engineering Study,Released, ,NO,09/17/2015 11:34:11:704,Release
"PRC068554,A,3,Force to Advance Knife MSA",Force to Advance Knife MSA,None,A,Engineering Study,Released, ,NO,09/15/2015 18:02:30:767,Release
"PRC071657,A,3,Brick Jaw Hitch Testing 12lb Tip Force",Brick Jaw Hitch Testing 12lb Tip Force,None,A,Engineering Study,Released, ,NO,08/17/2015 13:16:34:206,Release
"PRC071860,B,2,Brick Gap on Tissue",Brick Gap on Tissue,None,B,Engineering Study,Released, ,NO,08/10/2015 12:56:58:060,Release
"PRC071860,A,1,Brick Gap on Tissue",Brick Gap on Tissue,None,A,Engineering Study,Released, ,NO,08/10/2015 12:56:56:181,Release
"PRC072016,A,7,Brick Force To Rotate - New Rotator Fixture",Brick Force To Rotate - New Rotator Fixture,None,A,Engineering Study,Released, ,NO,08/10/2015 12:42:14:919,Release
"PRC071985,B,1,Brick EB1 Normal Sticking Force Testing",Brick EB1 Normal Sticking Force Testing,None,B,Engineering Study,Released, ,NO,08/10/2015 12:15:28:230,Release
"PRC071985,A,1,Brick EB1 Normal Sticking Force Testing",Brick EB1 Normal Sticking Force Testing,None,A,Engineering Study,Released, ,NO,08/10/2015 12:15:25:427,Release
"PRC071671,A,1,Normal Sticking Force Test Method",Normal Sticking Force Test Method,None,A,Engineering Study,Released, ,NO,07/21/2015 17:08:39:747,Release
"PRC069364,A,4,Knife Assembly Force Analysis",Knife Assembly Force Analysis,None,A,Engineering Study,Released, ,NO,07/07/2015 12:33:19:992,Release
"PRC071544,A,5,Enseal Cable Compensation using unique-device measurement.",Enseal Cable Compensation using unique-device measurement.,None,A,Engineering Study,Released, ,NO,07/02/2015 14:24:59:984,Release
"PRC071108,A,1,Brick Blue- ESD Testing",Brick Blue- ESD Testing,None,A,Engineering Study,Released, ,NO,06/29/2015 10:25:34:232,Release
"PRC070676,A,5,Sample preparation for biocompatibility evaluation of Thermec 5350R30F4H2 Bk-1",Sample preparation for biocompatibility evaluation of Thermec 5350R30F4H2 Bk-1,None,A,Engineering Study,Released, ,NO,06/25/2015 16:55:19:953,Release
"PSP004494,A,1,Group 4: Subcutaneous Implantation Screening Study in Rabbits of Test Articles at 30, 60, 90 and 120 days ","Group 4: Subcutaneous Implantation Screening Study in Rabbits of Test Articles at 30, 60, 90 and 120 days Pathology Report",Study Report,A,Study Document,Released, ,NO,06/18/2015 09:40:41:907,Release
"PSP004476,A,1,Hemoglobin Data: Roadrunner GST45W Hemostasis Evaluation",Hemoglobin Data: Roadrunner GST45W Hemostasis Evaluation,Study Data,A,Study Document,Released, ,NO,06/15/2015 08:49:21:852,Release
"BRICK DR I,A,1,Brick DR I",Brick DR I,TDR I,A,Design Review Binder,Released, ,NO,06/11/2015 14:28:43:359,Release
"PRC064576,A,1,Brick 1A.5 Concept Aided Preference Test Device Build",Brick 1A.5 Concept Aided Preference Test Device Build,None,A,Engineering Study,Released, ,NO,06/10/2015 11:47:28:682,Release
"PSP004459,A,1,Statistical Analysis Report: Roadrunner Hemostasis and Tissue Sticking",Statistical Analysis Report: Roadrunner Hemostasis and Tissue Sticking,Study Report,A,Study Document,Released, ,NO,05/26/2015 14:35:22:279,Release
"PSP004443,A,1,Trocar Device Evaluation Comparing Ethicon Xcel and Covidien Versapoint Test Data",Trocar Device Evaluation Comparing Ethicon Xcel and Covidien Versapoint Test Data,Study Data,A,Study Document,Released, ,NO,05/20/2015 09:38:16:482,Release
"PRC070959,A,3,Preliminary Investigation of Brick External Jaw Temperature",Preliminary Investigation of Brick External Jaw Temperature,None,A,Engineering Study,Released, ,NO,05/11/2015 10:49:44:761,Release
"PRC069996,A,1,Jaw Temperature Testing",Jaw Temperature Testing,None,A,Engineering Study,Released, ,NO,05/07/2015 11:40:10:491,Release
"PRC070920,A,3,Brick Nitronic 60 Pin Hitch Testing",Brick Nitronic 60 Pin Hitch Testing,None,A,Engineering Study,Released, ,NO,05/07/2015 08:27:49:705,Release
"PRC070907,A,1,Brick Tissue Gap Assessment",Brick Tissue Gap Assessment,None,A,Engineering Study,Released, ,NO,05/07/2015 08:26:12:240,Release
"PRC067247,A,4,Evaluating Marching with eRSVP data",Evaluating Marching with eRSVP data,None,A,Engineering Study,Released, ,NO,05/07/2015 08:24:50:175,Release
"PRC064955,A,1,Drive Pin Friction Testing",Drive Pin Friction Testing,None,A,Engineering Study,Released, ,NO,05/07/2015 08:24:02:888,Release
"PRC070882,A,2,Brick Jaw Hitch Lubrication Testing",Brick Jaw Hitch Lubrication Testing,None,A,Engineering Study,Released, ,NO,05/06/2015 13:23:36:286,Release
"PRC070228,A,1,BRICK Jaw Hitch Pin Material Testing",BRICK Jaw Hitch Pin Material Testing,None,A,Engineering Study,Released, ,NO,05/06/2015 10:26:18:272,Release
"PRC070444,B,1,Impact Jaw Temperature Study",Impact Jaw Temperature Study,None,B,Engineering Study,Released, ,NO,05/06/2015 10:24:41:978,Release
"PRC069286,A,2,Insulator Stress Test",Insulator Stress Test,None,A,Engineering Study,Released, ,NO,04/06/2015 13:38:32:690,Release
"PRC069528,B,1,Project Brick:  Market Research for CLR's",Project Brick:  Market Research for CLR's,None,B,Engineering Study,Released, ,NO,03/09/2015 10:48:45:029,Release
"PSP003846,D,1,Brick Service Studies",Brick Service Studies,Service Study,D,Study Document,Released, ,NO,02/13/2015 15:12:26:041,Release
"PRC068633,A,1,Sticking Fixture GR&R",Sticking Fixture GR&R,None,A,Engineering Study,Released, ,NO,01/26/2015 12:08:23:212,Release
"PRC066945,A,1,Brick Y2 Benchtop and Preclinical Performance Characterization",Brick Y2 Benchtop and Preclinical Performance Characterization,None,A,Engineering Study,Released, ,NO,01/23/2015 15:31:46:473,Release
"PRC067632,A,1,Brick_JawLoad Root Cause Blue Device Measurements",Brick_JawLoad Root Cause Blue Device Measurements,None,A,Engineering Study,Working, ,NO,01/16/2015 09:46:49:113,WIP
"PRC068994,B,1,Brick - Wetlab - Thermal Effects on Tissue Blanching",Brick - Wetlab - Thermal Effects on Tissue Blanching,None,B,Engineering Study,Released, ,NO,12/23/2014 14:09:05:249,Release
"PRC068994,A,2,Brick - Wetlab - Thermal Effects on Tissue Blanching",Brick - Wetlab - Thermal Effects on Tissue Blanching,None,A,Engineering Study,Released, ,NO,12/23/2014 14:09:03:612,Release
"PRC068985,A,1,Brick - Benchtop - Thermal Effects on Tissue Blanching",Brick - Benchtop - Thermal Effects on Tissue Blanching,None,A,Engineering Study,Released, ,NO,12/23/2014 11:03:00:256,Release
"PRC060367,A,3,Brick Prototype 1A force testing with Varying Compression and Opening Springs",Brick Prototype 1A force testing with Varying Compression and Opening Springs,None,A,Engineering Study,Released, ,NO,12/15/2014 13:37:12:316,Release
"PRC067321,A,2,Brick_Blue & Y2 Design Characterization",Brick_Blue & Y2 Design Characterization,None,A,Engineering Study,Released, ,NO,12/01/2014 11:39:09:483,Release
"PRC067211,A,2,Brick Y2 Concept Aided Preference Test Build",Brick Y2 Concept Aided Preference Test Build,None,A,Engineering Study,Released, ,NO,11/13/2014 15:35:54:809,Release
"PRC067052,A,1,Brick_Ligasure vs. Brick Blue Jaw Load",Brick_Ligasure vs. Brick Blue Jaw Load,None,A,Engineering Study,Released, ,NO,10/30/2014 13:55:28:791,Release
"PRC064321,A,6,Brick 1A.3 Market Research Device Build",Brick 1A.3 Market Research Device Build,None,A,Engineering Study,Released, ,NO,10/20/2014 14:33:04:082,Release
"PRC068018,A,2,Brick_Y2 & Blue GR&R for Torsion Master & Instron Force to Rotate",Brick_Y2 & Blue GR&R for Torsion Master & Instron Force to Rotate,None,A,Engineering Study,Released, ,NO,10/16/2014 13:01:20:617,Release
"PRC065326,A,3,Large vessel burst investigation",Large vessel burst investigation,None,A,Engineering Study,Released, ,NO,06/19/2014 20:52:47:591,Release
"PRC066592,A,2,Brick_Y2 Spring Characterization",Brick_Y2 Spring Characterization,None,A,Engineering Study,Released, ,NO,06/19/2014 08:47:05:222,Release
"PRC063771,A,5,Brick Symmetric Jaws Wetlab Evaluation",Brick Symmetric Jaws Wetlab Evaluation,None,A,Engineering Study,Released, ,NO,02/28/2014 14:15:12:258,Release
"PRC063191,A,6,Brick DVIP Algorithm Varying Time Constant and Relation to Sticking",Brick DVIP Algorithm Varying Time Constant and Relation to Sticking,None,A,Engineering Study,Released, ,NO,02/28/2014 14:10:26:869,Release
"PRC063782,A,5,Project Brick - Comparative Study of Force to Clamp and Force to Open",Project Brick - Comparative Study of Force to Clamp and Force to Open,None,A,Engineering Study,Released, ,NO,02/14/2014 10:16:03:435,Release
"PRC064394,A,6,Brick Reduced Tip Compression Evaluation- Base Mesentery",Brick Reduced Tip Compression Evaluation- Base Mesentery,None,A,Engineering Study,Released, ,NO,02/11/2014 09:10:28:893,Release
"PRC063638,A,5,Brick Symmetric Jaw Evaluation vs. Impact",Brick Symmetric Jaw Evaluation vs. Impact,None,A,Engineering Study,Released, ,NO,02/07/2014 14:07:31:248,Release
"PRC064483,A,2,BRICK_Device Testing for Europe Trip to Evaluate Force to Fire",BRICK_Device Testing for Europe Trip to Evaluate Force to Fire,None,A,Engineering Study,Released, ,NO,02/03/2014 09:32:54:339,Release
"PRC064340,A,1,Benchtop Sticking Testing with Build A Jaw-Teflon Pan Electrodes and Anti-Stick Coated Electrodes",Benchtop Sticking Testing with Build A Jaw-Teflon Pan Electrodes and Anti-Stick Coated Electrodes,None,A,Engineering Study,Released, ,NO,01/31/2014 10:13:00:734,Release
"PRC063569,A,4,Brick Knife Sharpness Test",Brick Knife Sharpness Test,None,A,Engineering Study,Released, ,NO,01/22/2014 08:38:09:324,Release
"PRC064106,A,2,Spring Characterization Study",Spring Characterization Study,None,A,Engineering Study,Released, ,NO,12/13/2013 13:01:31:401,Release
"PRC060254,A,5,Brick Prototype Spring Characterization",Brick Prototype Spring Characterization,None,A,Engineering Study,Released, ,NO,09/10/2013 13:04:54:756,Release
"PRC062279,A,2,Project Brick - Comparative Study of Force to Clamp and Force to Open",Project Brick - Comparative Study of Force to Clamp and Force to Open,None,A,Engineering Study,Released, ,NO,07/23/2013 14:23:22:827,Release
"PRC062332,A,2,Project Brick - Comparative Study of Force to Cut",Project Brick - Comparative Study of Force to Cut,None,A,Engineering Study,Released, ,NO,07/23/2013 14:22:33:145,Release
"PRC061365,A,2,Project Brick - Jaw Aperture Sensor C&K Switch Characterization",Project Brick - Jaw Aperture Sensor C&K Switch Characterization,None,A,Engineering Study,Released, ,NO,05/23/2013 08:44:07:587,Release
